stop_id,stop_code,stop_name,stop_lat,stop_lon,Routes,Direction,Accessibility,Type
3714,3714,Horner Ave at Delta St East Side,43.603745,-79.53581,110,Northbound,1,Bus
9317,9317,Broadview Ave at Mountstephen St,43.663942,-79.35187,301 | 305 | 504 | 505,Eastbound,2,Streetcar
4418,4418,Lawrence Ave East at Homestead Rd,43.769641,-79.180335,354 | 54 | 86 | 954,Eastbound,1,Bus
1960,1960,Don Mills Rd at Pebble Byway,43.802517,-79.353511,25 | 325,Southbound,1,Bus
7035,7035,Royal York Rd at Van Dusen Blvd North Side,43.644415,-79.510058,15 | 315 | 76,Northbound,1,Bus
10522,10522,Ellesmere Rd at Muirbank Blvd,43.793969,-79.157635,395 | 95,Westbound,1,Bus
9477,9477,Christie St at St Clair Ave West South Side,43.681289,-79.425661,126,Southbound,1,Bus
4671,4671,192 Toryork Dr,43.760392,-79.558741,119,Westbound,1,Bus
6844,6844,Queen St West at Niagara St,43.645898,-79.410006,301 | 501,Eastbound,1,Streetcar
1306,1306,McCowan Rd at Martindale Rd,43.732898,-79.235869,9,Southbound,1,Bus
1556,1556,St Clair Ave East at Cotton Ave,43.715853,-79.263794,102 | 16 | 9,Northbound,2,Bus
10950,10950,Littles Rd at Sewells Rd North Side,43.819188,-79.205285,131 | 39,Eastbound,1,Bus
5775,5775,Mortimer Ave at Dewhurst Blvd,43.68702,-79.342498,62,Westbound,2,Bus
1081,1081,Gerrard St East at Broadview Ave,43.665376,-79.352906,306 | 506,Eastbound,2,Streetcar
11290,11290,Humberwood Blvd at Arborwood Dr East Side,43.72349,-79.618315,336 | 37,Southbound,1,Bus
11194,11194,Maniza Rd at Home Rd,43.736487,-79.464898,184,Westbound,1,Bus
8980,8980,Yonge St at Eglinton Ave East North Side - Eglinton Station,43.707916,-79.398471,320 | 97,Northbound,1,Bus
3774,3774,1738 Islington Ave - Richview Collegiate,43.678379,-79.538485,337 | 37,Southbound,1,Bus
6876,6876,The Queensway at Canmotor Ave,43.624187,-79.511821,80,Eastbound,1,Bus
5844,5844,Mt Pleasant Rd at St Clair Ave East North Side,43.690842,-79.383386,74,Northbound,1,Bus
8851,8851,Wilson Ave at Dubray Ave,43.728331,-79.4775,101 | 118 | 119 | 120 | 165 | 396 | 96 | 996,Northbound,2,Bus
7122,7122,Senlac Rd at Hounslow Ave,43.772575,-79.428629,98,Eastbound,1,Bus
2424,2424,85 Emmett Ave,43.687264,-79.506296,32 | 405 | 73,Northbound,1,Bus
10625,10625,North Queen St at Eastside Dr East Side,43.619815,-79.552003,123,Northbound,2,Bus
5104,5104,Gary Dr at Portage Ave,43.710543,-79.520831,59,Eastbound,2,Bus
8640,8640,Wellesley St East at Yonge St,43.665025,-79.384478,94,Westbound,1,Bus
6712,6712,Pharmacy Ave at Huntingwood Dr,43.781496,-79.319955,167,Northbound,1,Bus
4246,4246,Kingston Rd at Midland Ave,43.710777,-79.248216,12 | 302 | 69,Northbound,1,Bus
13369,13369,Queens Quay West at Dan Leckie Way East Side,43.636798,-79.396172,509,Eastbound,1,Streetcar
1505,1505,Rathburn Rd at The West Mall,43.653248,-79.572307,48,Westbound,1,Bus
595,595,Bloor St West at The West Mall,43.635412,-79.562688,49,Eastbound,1,Bus
13361,13361,Royal York Rd at Albani St,43.604343,-79.493513,76,Southbound,1,Bus
8487,8487,Victoria Park Ave at Navaho Dr,43.800546,-79.334889,24 | 39,Southbound,1,Bus
5298,5298,Opposite 4125 Lawrence Ave East,43.7671,-79.192779,354 | 54,Eastbound,1,Bus
766,766,Chaplin Cres at Duplex Ave,43.697914,-79.398222,14,Eastbound,1,Bus
3013,3013,16 Park Lane Cir,43.734911,-79.3759,162,Eastbound,1,Bus
9670,9670,Queen's Plate Dr (West) at Rexdale Blvd,43.719441,-79.603448,37,Northbound,1,Bus
2927,2927,Millwood Rd at Overlea Blvd South Side,43.701557,-79.352492,100 | 25 | 325 | 56 | 72,Southbound,1,Bus
6689,6689,Pharmacy Ave at Denton Ave North Side,43.694477,-79.284183,67,Northbound,1,Bus
1027,1027,Dupont St at Spadina Rd East Side - Dupont Station,43.674795,-79.406768,26,Eastbound,1,Bus
158,158,Bathurst St at Joicey Blvd,43.733827,-79.433052,307 | 400 | 7,Northbound,1,Bus
2016,2016,Dufferin St at Apex Rd South Side,43.716313,-79.455342,29 | 329,Southbound,1,Bus
9842,9842,Sewells Rd at Alford Cres,43.809182,-79.213953,131 | 132,Eastbound,1,Bus
8280,8280,Steeles Ave West at Hilda Ave,43.796207,-79.429071,353 | 60 | 960,Eastbound,1,Bus
6613,6613,Neptune Dr at Bathurst St,43.731285,-79.4334,109 | 400,Northbound,1,Bus
9549,9549,Milner Ave at Neilson Rd East Side,43.795563,-79.215845,132,Eastbound,1,Bus
5350,5350,Lawrence Ave West at Caledonia Rd East Side,43.711461,-79.466099,352 | 400 | 52 | 59 | 952,Eastbound,1,Bus
7314,7314,Sherbourne St at Earl St North Side,43.668965,-79.375374,75,Northbound,1,Bus
3836,3836,Islington Ave at Sandhill Dr North Side,43.734502,-79.563903,337 | 37 | 937,Northbound,1,Bus
209,209,Bathurst St at Strathearn Rd,43.692041,-79.422014,307 | 7,Southbound,1,Bus
8303,8303,Steeles Ave West at Scholes Rd/Barmac Dr,43.768748,-79.554719,166 | 60 | 960,Westbound,1,Bus
635,635,Brimley Rd at Largo Lane,43.747161,-79.252597,21,Northbound,1,Bus
8509,8509,Victoria Park Ave at Steeles Ave East,43.815913,-79.341584,24,Southbound,1,Bus
3205,3205,Wright Ave at Gibson Ave West Side,43.700147,-79.5065,32 | 79,Northbound,2,Bus
6545,6545,Marlee Ave at Lawrence Ave West South Side,43.714964,-79.446296,109,Southbound,1,Bus
1839,1839,Danforth Ave at Victoria Park Ave,43.691385,-79.28801,113 | 20 | 300 | 67,Northbound,1,Bus
3199,3199,Woodbine Ave at Lumsden Ave,43.692652,-79.31567,91 | 93,Northbound,1,Bus
751,751,Carlton St at Church St,43.661721,-79.379621,306 | 506,Eastbound,1,Streetcar
8368,8368,Toba Dr at Fifeshire Rd,43.756228,-79.390007,78,Eastbound,1,Bus
9533,9533,25 Mabelle Ave,43.645939,-79.526888,40,Eastbound,1,Bus
7329,7329,Sherbourne St at Richmond St East South Side,43.652663,-79.368912,75,Southbound,1,Bus
2900,2900,McNicoll Ave at Pharmacy Ave,43.80393,-79.331097,42,Eastbound,1,Bus
8441,8441,Victoria Park Ave at Jonesville Cres South Side,43.726169,-79.303436,24 | 324,Southbound,1,Bus
3819,3819,Islington Ave at Muir Ave,43.760111,-79.572001,37 | 937,Southbound,1,Bus
2525,2525,Finch Ave East at Markham Rd,43.812754,-79.243363,339 | 39 | 939,Eastbound,1,Bus
5099,5099,Gary Dr at Dalbeattie Ave,43.712292,-79.513791,59,Westbound,1,Bus
4998,4998,585 Dixon Rd,43.690747,-79.574265,352 | 52,Eastbound,1,Bus
9127,9127,Finch Ave East at Bayview Ave,43.785219,-79.391751,339 | 39 | 939,Eastbound,1,Bus
7393,7393,Van Horne Ave at Lucifer Dr,43.787334,-79.337949,10 | 169,Eastbound,1,Bus
5641,5641,Martin Grove Rd at Ronson Dr,43.693647,-79.571648,46,Northbound,1,Bus
5752,5752,Millwood Rd at Redway Rd South Side,43.701745,-79.357668,56 | 88,Southbound,1,Bus
13685,13685,Yorkland Blvd (South) at Consumers Rd,43.771042,-79.331989,167 | 24,Northbound,1,Bus
891,891,Danforth Ave at Gledhill Ave,43.686769,-79.308455,300,Westbound,1,Bus
1330,1330,Midland Ave at St Clair Ave East North Side,43.719303,-79.251364,20,Eastbound,1,Bus
995,995,Dupont St at Bartlett Ave,43.669022,-79.43629,26,Westbound,1,Bus
4408,4408,Lansdowne Ave at Wade Ave - Lansdowne Station,43.659077,-79.442882,47,Northbound,1,Bus
7823,7823,Hinton Rd at Harefield Dr,43.726737,-79.569095,396 | 96,Westbound,1,Bus
9837,9837,Brenyon Way at Foregate Ave,43.801663,-79.207257,132,Eastbound,1,Bus
7510,7510,Barmac Dr at Garyray Dr,43.766174,-79.554068,165,Northbound,1,Bus
4927,4927,Culford Rd at Harrow Dr,43.701344,-79.485051,59,Westbound,1,Bus
434,434,Birchmount Rd at McNicoll Ave,43.808754,-79.311362,17,Southbound,1,Bus
2319,2319,Eglinton Ave East at Warden Ave,43.727633,-79.287859,334 | 34,Eastbound,1,Bus
7696,7696,Ellesmere Rd at Midland Ave,43.76772,-79.271469,395 | 95 | 995 | 996,Eastbound,1,Bus
4132,4132,Kennedy Rd at Wickware Gate,43.753344,-79.276476,343 | 43,Southbound,1,Bus
9882,9882,Steeles Ave East at Walkway to Dairis Cres,43.829251,-79.283542,353 | 53,Eastbound,1,Bus
7100,7100,Scarlett Rd at Richview Rd,43.685593,-79.512675,405 | 73 | 79,Northbound,1,Bus
5802,5802,Mt Pleasant Rd at Belsize Dr,43.702367,-79.387635,74,Northbound,1,Bus
3295,3295,Attwell Dr at Carlingview Dr,43.703226,-79.603128,45,Northbound,2,Bus
5742,5742,Midland Ave at Sheppard Ave East,43.785192,-79.278303,57,Northbound,1,Bus
9440,9440,Pharmacy Ave at Walkway to Crayford Dr,43.813989,-79.335042,167,Northbound,1,Bus
4897,4897,75 Commissioners St,43.647564,-79.347057,114,Eastbound,1,Bus
10124,10124,Park Lawn Rd at Keywell Crt,43.634822,-79.492952,66,Southbound,1,Bus
1864,1864,Danforth Ave at Warden Ave,43.6945,-79.273428,20,Westbound,1,Bus
825,825,College St at Dovercourt Rd,43.653692,-79.426251,306 | 506,Westbound,2,Streetcar
524,524,Bloor St West at Old Mill Trail,43.649571,-79.495659,149 | 300,Eastbound,1,Bus
13463,13463,Parliament St at Carlton St,43.663713,-79.367639,365 | 65,Northbound,1,Bus
4102,4102,Kennedy Rd at Munham Gate,43.759165,-79.278473,343 | 43,Northbound,1,Bus
1959,1959,Don Mills Rd at Parkway Forest Dr,43.769413,-79.346352,25 | 325 | 925,Northbound,1,Bus
9156,9156,Lawrence Ave East at Don Mills Rd,43.736929,-79.343888,403 | 54,Southbound,1,Bus
2794,2794,Kingston Rd at Scarborough Rd,43.680468,-79.287193,322 | 404 | 503,Eastbound,1,Bus
9242,9242,Shorncliffe Rd at North Queen St North Side,43.623031,-79.540769,123,Northbound,1,Bus
3721,3721,Horner Ave at Fima Cres,43.60575,-79.526827,110,Northbound,1,Bus
8103,8103,Silverdale Cres at York Mills Rd,43.756875,-79.341192,191 | 91,Northbound,1,Bus
1668,1668,Yonge St at Belsize Dr,43.700368,-79.39713,320 | 97,Southbound,1,Bus
13563,13563,Sheppard Ave East at Doris Ave,43.761942,-79.408411,185 | 385 | 98,Eastbound,1,Bus
741,741,Caledonia Rd at Rogers Rd,43.68288,-79.457838,47,Northbound,2,Bus
873,873,Danforth Ave at Byron Ave East Side,43.680831,-79.33493,300,Eastbound,1,Bus
5404,5404,Lawrence Ave West at Sage Ave,43.712379,-79.463057,352 | 400 | 52 | 59,Westbound,1,Bus
2081,2081,Dufferin St at Queen St West,43.642008,-79.428427,29 | 329 | 929,Northbound,1,Bus
6304,6304,Coe Hill Dr at The Queensway,43.637672,-79.468551,77,Southbound,2,Bus
3045,3045,Queen St East at Coxwell Ave,43.666427,-79.316446,301 | 501 | 503,Westbound,1,Streetcar
8981,8981,Yonge St at Eglinton Ave West - Eglinton Station,43.707156,-79.398556,320 | 97,Southbound,1,Bus
10252,10252,Yorkland Blvd (South) at Consumers Rd West Side,43.771161,-79.331982,167 | 24,Northbound,1,Bus
12143,12143,Portland St at Milton St West Side,43.620268,-79.49454,76,Northbound,2,Bus
10547,10547,Warden Ave at 16Th Ave,43.873705,-79.338418,68,Northbound,1,Bus
6673,6673,Pharmacy Ave at Brian Ave,43.7463,-79.305996,67,Southbound,1,Bus
3323,3323,Belfield Rd at Attwell Dr East Side,43.697942,-79.59228,112 | 45 | 927,Northbound,1,Bus
3374,3374,Broadview Ave at Queen St East,43.659107,-79.350021,301 | 304 | 504,Eastbound,2,Streetcar
5406,5406,Lawrence Ave West at Scarlett Rd,43.698314,-79.523078,352 | 52 | 952,Westbound,2,Bus
4926,4926,Culford Rd at Gracefield Ave,43.710302,-79.489668,59,Eastbound,1,Bus
8522,8522,Victoria Park Ave at Yardley Ave,43.713877,-79.298218,24 | 324,Southbound,1,Bus
7377,7377,Summerhill Ave at Jean St,43.686558,-79.373787,82,Eastbound,2,Bus
3415,3415,340 Chaplin Cres,43.704194,-79.42124,14,Westbound,1,Bus
7699,7699,Ellesmere Rd at Military Trail (East) West Side,43.786502,-79.189027,154 | 38 | 395 | 938 | 95 | 995,Westbound,2,Bus
14319,14319,Warden Ave at Roper Rd,43.714325,-79.282151,68,Southbound,1,Bus
10515,10515,Ellesmere Rd at Watson St,43.789459,-79.17583,395 | 95,Eastbound,1,Bus
456,456,Birchmount Rd at Steeles Ave East,43.821616,-79.317153,17,Southbound,1,Bus
7300,7300,Sheppard Ave West at Wilson Heights Blvd,43.751824,-79.45659,384 | 84 | 984,Westbound,1,Bus
10146,10146,Brimley Rd at Sheppard Ave East,43.787394,-79.268016,21,Northbound,1,Bus
2012,2012,Driftwood Ave at Yorkwoods Gate,43.751397,-79.512586,108,Westbound,1,Bus
5297,5297,Lawrence Ave East at Mossbank Dr,43.762725,-79.211184,354 | 54,Eastbound,1,Bus
8658,8658,Westhumber Blvd at Moon Valley Dr,43.727098,-79.58238,396 | 96,Westbound,1,Bus
3291,3291,Alliance Ave at Rockcliffe Blvd,43.677053,-79.488863,171,Southbound,1,Bus
2718,2718,Islington Ave at Bering Ave North Side,43.639611,-79.521176,110 | 337,Northbound,1,Bus
3839,3839,Islington Ave at St Andrews Blvd,43.701432,-79.548832,337 | 37,Southbound,1,Bus
12192,12192,Sheppard Ave West at Beecroft Rd West Side,43.760978,-79.413797,384,Westbound,1,Bus
2754,2754,Kennedy Rd at Foxridge Dr,43.724159,-79.264676,113,Westbound,1,Bus
3270,3270,Albion Rd at Finch Ave West,43.741056,-79.589585,73,Southbound,1,Bus
3739,3739,Hullmar Dr at Hisey Cres (South),43.769975,-79.530139,35,Southbound,1,Bus
550,550,Bloor St West at Mill Rd East Side,43.632171,-79.574579,49,Eastbound,1,Bus
7003,7003,Royal York Rd at La Rose Ave,43.684236,-79.527582,73,Southbound,1,Bus
6428,6428,Huntingwood Dr at Birchmount Rd,43.790217,-79.302892,169,Eastbound,1,Bus
8054,8054,Opposite 150 Railside Rd,43.737816,-79.326761,91,Southbound,2,Bus
7569,7569,Brookmere Rd at Kipling Ave,43.728245,-79.57441,396 | 96 | 996,Westbound,1,Bus
1823,1823,205 Cummer Ave,43.788879,-79.408567,42,Eastbound,1,Bus
5339,5339,Lawrence Ave West at Bathurst St,43.719461,-79.429301,352 | 52 | 952,Westbound,1,Bus
4651,4651,Symington Ave at Dupont St,43.665798,-79.451346,168,Southbound,1,Bus
4955,4955,Danforth Rd at Magnolia Ave,43.722467,-79.255705,16 | 300,Northbound,1,Bus
2083,2083,Dufferin St at Rogers Rd,43.685674,-79.446257,29 | 329 | 929,Southbound,1,Bus
6289,6289,Carlaw Ave at Gerrard St East,43.667707,-79.342879,72,Southbound,1,Bus
13630,13630,Markham Rd at Turbina Ave,43.827124,-79.249028,102,Northbound,1,Bus
5921,5921,O'Connor Dr at Binswood Ave East Side,43.698573,-79.325163,70 | 8,Northbound,1,Bus
11156,11156,135 Commander Blvd,43.794732,-79.268697,169,Eastbound,1,Bus
2657,2657,700-780 Gordon Baker Rd,43.809966,-79.342354,39,Eastbound,1,Bus
5489,5489,Leslie St at Thorny Vineway (South),43.785833,-79.367161,51,Southbound,1,Bus
9027,9027,Yonge St at MacPherson Ave,43.679185,-79.390534,320 | 97,Southbound,2,Bus
6266,6266,Brian Ave at Van Horne Ave,43.787739,-79.334818,10 | 169,Eastbound,1,Bus
1946,1946,Don Mills Rd at Lawrence Ave East,43.736801,-79.34314,191 | 25 | 325 | 354 | 925,Northbound,1,Bus
3145,3145,Trethewey Dr at Jane St,43.697693,-79.502135,32,Westbound,1,Bus
6205,6205,The Westway at Wincott Dr East Side,43.687381,-79.549398,52,Eastbound,1,Bus
1677,1677,Yorkdale Rd at GO Terminal - Yorkdale Station,43.72589,-79.448763,47 | 882,Northbound,1,Bus
8313,8313,Steeles Ave West at Turbine Dr,43.767809,-79.558204,166 | 60 | 960,Eastbound,1,Bus
6341,6341,Davean Dr at Bannatyne Dr,43.760422,-79.368607,115,Westbound,1,Bus
2736,2736,Jane St at Harding Ave,43.699462,-79.50268,32 | 335 | 35,Northbound,1,Bus
5605,5605,Martin Grove Rd at Caverley Dr,43.679414,-79.565563,46,Southbound,1,Bus
3383,3383,Brown's Line at Horner Ave,43.601526,-79.545017,110 | 123 | 315,Northbound,1,Bus
970,970,Donlands Ave at Sammon Ave,43.685734,-79.339384,56,Northbound,2,Bus
738,738,Caledonia Rd at Playfair Ave,43.708349,-79.465873,47,Southbound,1,Bus
6978,6978,Royal York Rd at Cavell Ave - Mimico GO Station,43.614961,-79.497737,76 | 80,Northbound,1,Bus
11195,11195,Ancaster Rd at Home Rd South Side,43.735672,-79.467577,184,Eastbound,1,Bus
3403,3403,Ceramic Rd at Ashwarren Rd,43.757548,-79.484622,101,Southbound,1,Bus
4732,4732,Yonge St at Heath St West,43.690258,-79.395043,320 | 97,Southbound,1,Bus
487,487,Bloor St West at Aberfoyle Cres,43.64582,-79.51879,149 | 300,Westbound,1,Bus
3296,3296,452 Attwell Dr,43.704144,-79.609535,45,Northbound,1,Bus
42,42,Annette St at Willard Ave,43.658765,-79.485561,26,Eastbound,1,Bus
7472,7472,York Mills Rd at Sandfield Rd,43.750392,-79.375099,115 | 122 | 395 | 95,Eastbound,1,Bus
1894,1894,Dawes Rd at Goodwood Park Crt,43.694804,-79.297225,23 | 404,Northbound,1,Bus
941,941,Davenport Rd at Greenlaw Ave,43.672151,-79.445095,127,Westbound,1,Bus
2783,2783,Kingston Rd at Lee Ave,43.678324,-79.300903,322 | 503,Westbound,2,Bus
7284,7284,Sheppard Ave West at Harlock Blvd,43.753826,-79.445872,384 | 84,Eastbound,2,Bus
7295,7295,Sheppard Ave West at Senlac Rd West Side,43.758866,-79.423184,384 | 84,Westbound,1,Bus
9510,9510,North Queen St at Atomic Ave,43.621833,-79.543026,123,Northbound,1,Bus
3277,3277,1686 Albion Rd,43.742559,-79.597147,73,Northbound,1,Bus
3742,3742,Hullmar Dr at Ruthmar Cres (North),43.764259,-79.526647,35,Northbound,1,Bus
5770,5770,Mortimer Ave at Carlaw Ave,43.685367,-79.349689,62,Westbound,2,Bus
8714,8714,Weston Rd at Denison Rd East,43.696187,-79.507974,89,Northbound,1,Bus
8782,8782,Wicksteed Ave at Beth Nealson Dr,43.713212,-79.34702,88,Southbound,1,Bus
6044,6044,Scarlett Rd at Lockheed Blvd North Side,43.699987,-79.52517,52,Westbound,2,Bus
5634,5634,Martin Grove Rd at Racine Rd,43.716804,-79.5826,46,Southbound,1,Bus
7228,7228,Sheppard Ave East at Pharmacy Ave,43.776351,-79.31788,324 | 385 | 85 | 904 | 985,Northbound,1,Bus
2624,2624,Finch Ave West at Pearldale Ave,43.747924,-79.562184,336 | 806,Westbound,1,Bus
9860,9860,Culford Rd at Woolton Cres (South),43.700005,-79.484592,59,Eastbound,1,Bus
234,234,Bay St at Albert St,43.653029,-79.38278,19,Southbound,1,Bus
11722,11722,Eglinton Ave East at Victoria Park Ave,43.724837,-79.302367,334 | 34,Eastbound,1,Bus
2013,2013,Dufferin St at Bloor St West - Dufferin Station,43.659958,-79.435506,29 | 329 | 929,Southbound,1,Bus
6813,6813,Queen St East at Neville Park Blvd,43.673911,-79.281723,301 | 501,Westbound,1,Streetcar
11040,11040,Finch Ave West at Albion Centre,43.743079,-79.587002,336 | 806,Eastbound,1,Bus
5211,5211,Lansdowne Ave at College St,43.650661,-79.439813,47,Northbound,1,Bus
4388,4388,Kipling Ave at The Westway,43.685773,-79.554959,45 | 945,Southbound,1,Bus
13926,13926,Eastern Ave at Leslie St East Side,43.66168,-79.328567,31,Southbound,1,Bus
2490,2490,Finch Ave East at Birchmount Rd,43.798802,-79.306189,339 | 39 | 939,Eastbound,1,Bus
2263,2263,Eglinton Ave East at Don Mills Rd,43.720769,-79.338566,334 | 34,Eastbound,1,Bus
14315,14315,Albion Rd at Shendale Dr,43.722506,-79.547278,118 | 396 | 73 | 96,Northbound,1,Bus
8402,8402,Upper Canada Dr at Lord Seaton Rd East Side,43.759698,-79.396086,78,Eastbound,1,Bus
7030,7030,Royal York Rd at Summitcrest Dr,43.685944,-79.528321,73,Southbound,1,Bus
2125,2125,Dundas St East at Parliament St,43.65951,-79.365882,301 | 305 | 501 | 505,Westbound,2,Streetcar
2202,2202,The East Mall at Bloor St West,43.637189,-79.556997,111,Southbound,1,Bus
856,856,Cosburn Ave at Broadview Ave East Side,43.688406,-79.354928,322 | 87,Eastbound,1,Bus
5890,5890,Opposite 92 Oakdale Rd,43.739882,-79.525671,84,Westbound,1,Bus
5613,5613,Martin Grove Rd at Enterprise Rd South Side,43.696455,-79.573277,46,Southbound,1,Bus
4792,4792,Avenue Rd at Otter Cres,43.718289,-79.41469,61,Northbound,1,Bus
579,579,Bloor St West at Royal York Rd,43.647202,-79.511546,149 | 300,Eastbound,1,Bus
998,998,Dupont St at Bedford Rd,43.676176,-79.400835,19 | 26,Southbound,1,Bus
5604,5604,1120 Martin Grove Rd @ Highway 409,43.700291,-79.575023,46,Southbound,2,Bus
2426,2426,120 Emmett Ave at Roadway to West Park Healthcare Centre,43.686434,-79.508669,32 | 405 | 73,Northbound,1,Bus
9063,9063,Yonge St at Woodlawn Ave West,43.684014,-79.392504,320 | 97,Southbound,1,Bus
350,350,Bellamy Rd North at Eastpark Blvd South Side,43.755326,-79.234948,9,Southbound,2,Bus
6939,6939,Opposite 225 Rexdale Blvd,43.712498,-79.574726,37,Northbound,1,Bus
8362,8362,56 Thorncliffe Park Dr,43.704541,-79.341784,325 | 403 | 72 | 88,Southbound,1,Bus
11362,11362,Opposite 88 Corporate Dr,43.779955,-79.24941,134,Northbound,1,Bus
9282,9282,Antibes Dr (South) at Candle Liteway (East),43.779667,-79.448982,125,Eastbound,1,Bus
8937,8937,Yonge Blvd at Brooke Ave,43.735513,-79.408549,97,Northbound,1,Bus
4660,4660,Tapscott Rd at McLevin Ave,43.804908,-79.225741,134,Northbound,1,Bus
1953,1953,Don Mills Rd at McNicoll Ave,43.799769,-79.35425,25 | 325 | 925,Southbound,1,Bus
3202,3202,Woodbine Ave at Mortimer Ave,43.692924,-79.316029,404 | 91 | 93,Southbound,1,Bus
7168,7168,Sheppard Ave East at Buchan Crt,43.772734,-79.358533,185 | 385,Eastbound,1,Bus
8021,8021,Parkview Hill Cres at Hackberry St,43.705517,-79.32554,93,Southbound,1,Bus
5573,5573,Markham Rd at McLevin Ave,43.798401,-79.24081,102 | 902,Northbound,1,Bus
8649,8649,Wellesworth Dr at Eringate Dr,43.660683,-79.580662,112,Northbound,1,Bus
13952,13952,Underpass Gate at Fenelon Dr,43.762094,-79.3376,122,Westbound,1,Bus
1033,1033,Eglinton Ave East at Gilder Dr,43.735775,-79.25309,116 | 12 | 21 | 300 | 334 | 386 | 86,Southbound,1,Bus
5910,5910,Oakwood Ave at Jesmond Ave,43.689834,-79.439719,363 | 63,Southbound,1,Bus
1760,1760,Broadview Ave at Langley Ave-Hennick Bridgepoint Hospital,43.668079,-79.353319,301 | 305 | 504 | 505 | 62 | 8,Southbound,2,Streetcar
9084,9084,York Mills Rd at Scarsdale Rd,43.753294,-79.357657,122 | 395 | 95,Eastbound,1,Bus
1422,1422,O'Connor Dr at St Hubert Ave,43.695301,-79.340418,8,Northbound,1,Bus
4993,4993,Dixon Rd at Martin Grove Rd,43.691791,-79.570592,352 | 52 | 952,Westbound,1,Bus
9086,9086,York Mills Rd at Upjohn Rd,43.754749,-79.351135,395 | 95,Eastbound,1,Bus
3924,3924,Jane St at Spenvalley Dr,43.741154,-79.513477,335 | 35,Northbound,1,Bus
6641,6641,Parliament St at Oak St,43.660975,-79.366731,365 | 65,Southbound,1,Bus
